Hour,Wind,Solar,Coal,Gas,Biomass
4788,0.612195492,0.0,1,1,1
4789,0.727752686,0.0,1,1,1
4790,0.715515971,0.0,1,1,1
4791,0.553460956,0.455441773,1,1,1
4792,0.11128097,0.697496176,1,1,1
4793,0.013130445,0.84013021,1,1,1
4794,0.005694047,0.871819019,1,1,1
4795,0.035633672,0.800128579,1,1,1
4796,0.026927924,0.804902911,1,1,1
4797,0.142063484,0.910018563,1,1,1
4798,0.14578782,0.913919508,1,1,1
4799,0.208462417,0.89162004,1,1,1
4800,0.23420088,0.821636915,1,1,1
4801,0.186630338,0.760022581,1,1,1
4802,0.188179135,0.601493597,1,1,1
4803,0.194611758,0.331549644,1,1,1
4804,0.456216782,0.0,1,1,1
4805,0.494135648,0.0,1,1,1
4806,0.601242661,0.0,1,1,1
4807,0.522995114,0.0,1,1,1
4808,0.6379143,0.0,1,1,1
4809,0.668050766,0.0,1,1,1
4810,0.758030295,0.0,1,1,1
4811,0.703747749,0.0,1,1,1
4812,0.71565479,0.0,1,1,1
4813,0.67712307,0.0,1,1,1
4814,0.638456821,0.0,1,1,1
4815,0.474506855,0.435929835,1,1,1
4816,0.089819357,0.673501551,1,1,1
4817,0.049639769,0.826773047,1,1,1
4818,0.012418743,0.854855776,1,1,1
4819,0.009850389,0.865517497,1,1,1
4820,0.057549633,0.893473625,1,1,1
4821,0.081160106,0.90245378,1,1,1
4822,0.144685701,0.936375499,1,1,1
4823,0.275645286,0.889142573,1,1,1
4824,0.213606238,0.775704741,1,1,1
4825,0.291856855,0.815460205,1,1,1
4826,0.173554093,0.638172626,1,1,1
4827,0.221550256,0.364008665,1,1,1
4828,0.335375339,0.0,1,1,1
4829,0.504982114,0.0,1,1,1
4830,0.543773592,0.0,1,1,1
4831,0.576317668,0.0,1,1,1
4832,0.55498457,0.0,1,1,1
4833,0.542857766,0.0,1,1,1
4834,0.504727244,0.0,1,1,1
4835,0.652765036,0.0,1,1,1
4836,0.757582784,0.0,1,1,1
4837,0.723117352,0.0,1,1,1
4838,0.617846251,0.0,1,1,1
4839,0.501670599,0.387838662,1,1,1
4840,0.078652933,0.65162003,1,1,1
4841,0.091903396,0.808914959,1,1,1
4842,0.040022284,0.823428571,1,1,1
4843,0.038083214,0.870694518,1,1,1
4844,0.090423569,0.860046327,1,1,1
4845,0.169416398,0.869096637,1,1,1
4846,0.156635538,0.872298062,1,1,1
4847,0.073922634,0.85653007,1,1,1
4848,0.085336059,0.834196568,1,1,1
4849,0.139226407,0.764506698,1,1,1
4850,0.194647953,0.60092783,1,1,1
4851,0.197502583,0.331093669,1,1,1
4852,0.349939555,0.0,1,1,1
4853,0.479731083,0.0,1,1,1
4854,0.570226014,0.0,1,1,1
4855,0.617925406,0.0,1,1,1
4856,0.099803485,0.0,1,1,1
4857,0.064366236,0.0,1,1,1
4858,0.043634139,0.0,1,1,1
4859,0.023642633,0.0,1,1,1
4860,0.054038074,0.0,1,1,1
4861,0.063497648,0.0,1,1,1
4862,0.043802153,0.0,1,1,1
4863,0.012910808,0.396867931,1,1,1
4864,0.021865003,0.618418574,1,1,1
4865,0.016203703,0.772858858,1,1,1
4866,0.044729587,0.810040474,1,1,1
4867,0.085795976,0.833716154,1,1,1
4868,0.103267655,0.835663438,1,1,1
4869,0.109116748,0.844702005,1,1,1
4870,0.207250357,0.849764943,1,1,1
4871,0.156298801,0.828818202,1,1,1
4872,0.2184944,0.789066851,1,1,1
4873,0.07685028,0.699892521,1,1,1
4874,0.081345811,0.520021617,1,1,1
4875,0.038378745,0.286789715,1,1,1
4876,0.102228127,0.0,1,1,1
4877,0.245821923,0.0,1,1,1
4878,0.630536854,0.0,1,1,1
4879,0.688446343,0.0,1,1,1
4880,0.568125784,0.0,1,1,1
4881,0.416973442,0.0,1,1,1
4882,0.21831122,0.0,1,1,1
4883,0.144208789,0.0,1,1,1
4884,0.124681696,0.0,1,1,1
4885,0.10430827,0.0,1,1,1
4886,0.09820123,0.0,1,1,1
4887,0.151789293,0.397581726,1,1,1
4888,0.012926525,0.642487407,1,1,1
4889,0.0013188,0.792195976,1,1,1
4890,0.009095806,0.828244925,1,1,1
4891,0.156615198,0.833635211,1,1,1
4892,0.317076027,0.85783577,1,1,1
4893,0.218539685,0.876935244,1,1,1
4894,0.140077114,0.868587017,1,1,1
4895,0.19774197,0.855720282,1,1,1
4896,0.327776492,0.849209011,1,1,1
4897,0.467955172,0.791366935,1,1,1
4898,0.45946604,0.609146595,1,1,1
4899,0.624294519,0.343718648,1,1,1
4900,0.67115581,0.0,1,1,1
4901,0.689262927,0.0,1,1,1
4902,0.786500454,0.0,1,1,1
4903,0.747336805,0.0,1,1,1
4904,0.827728629,0.0,1,1,1
4905,0.831732631,0.0,1,1,1
4906,0.837557197,0.0,1,1,1
4907,0.783563733,0.0,1,1,1
4908,0.761980414,0.0,1,1,1
4909,0.754723668,0.0,1,1,1
4910,0.751428187,0.0,1,1,1
4911,0.651870489,0.429291666,1,1,1
4912,0.473754227,0.653797507,1,1,1
4913,0.151914656,0.832222223,1,1,1
4914,0.082018465,0.879561305,1,1,1
4915,0.126092225,0.90660733,1,1,1
4916,0.179601192,0.927160978,1,1,1
4917,0.273167968,0.934297919,1,1,1
4918,0.297334552,0.94161576,1,1,1
4919,0.364734262,0.920868337,1,1,1
4920,0.530816019,0.903608441,1,1,1
4921,0.539898694,0.848565459,1,1,1
4922,0.367711961,0.670933306,1,1,1
4923,0.555962563,0.399234474,1,1,1
4924,0.622860789,0.0,1,1,1
4925,0.682967544,0.0,1,1,1
4926,0.715082645,0.0,1,1,1
4927,0.807129502,0.0,1,1,1
4928,0.843980789,0.0,1,1,1
4929,0.833252549,0.0,1,1,1
4930,0.82715857,0.0,1,1,1
4931,0.83879745,0.0,1,1,1
4932,0.844306588,0.0,1,1,1
4933,0.817972422,0.0,1,1,1
4934,0.776448905,0.0,1,1,1
4935,0.735617876,0.468744874,1,1,1
4936,0.584061325,0.697440743,1,1,1
4937,0.251453787,0.871172667,1,1,1
4938,0.109060481,0.90596652,1,1,1
4939,0.100701123,0.807175994,1,1,1
4940,0.169861376,0.944496632,1,1,1
4941,0.13711676,0.943631411,1,1,1
4942,0.276166767,0.953672171,1,1,1
4943,0.428344697,0.94871223,1,1,1
4944,0.292145908,0.927266002,1,1,1
4945,0.399962366,0.868524849,1,1,1
4946,0.335455239,0.677402318,1,1,1
4947,0.619196892,0.392599821,1,1,1
4948,0.672871113,0.0,1,1,1
4949,0.617445111,0.0,1,1,1
4950,0.731156468,0.0,1,1,1
4951,0.740698576,0.0,1,1,1
4952,0.758030415,0.0,1,1,1
4953,0.771643221,0.0,1,1,1
4954,0.764287591,0.0,1,1,1
4955,0.719359219,0.0,1,1,1
4956,0.815517366,0.0,1,1,1
4957,0.82331717,0.0,1,1,1
4958,0.825861156,0.0,1,1,1
4959,0.774946809,0.486493766,1,1,1
4960,0.364334702,0.709262908,1,1,1
4961,0.324841082,0.891867757,1,1,1
4962,0.233529598,0.929407001,1,1,1
4963,0.121690512,0.936668336,1,1,1
4964,0.058878485,0.948243201,1,1,1
4965,0.122494623,0.955552101,1,1,1
4966,0.231544286,0.985279202,1,1,1
4967,0.411839187,0.956404984,1,1,1
4968,0.508232653,0.932303071,1,1,1
4969,0.37227729,0.876848698,1,1,1
4970,0.274793953,0.69946456,1,1,1
4971,0.456126124,0.422046721,1,1,1
4972,0.608201981,0.0,1,1,1
4973,0.644885421,0.0,1,1,1
4974,0.715096712,0.0,1,1,1
4975,0.762128353,0.0,1,1,1
4976,0.719991207,0.0,1,1,1
4977,0.784545422,0.0,1,1,1
4978,0.787279367,0.0,1,1,1
4979,0.830798149,0.0,1,1,1
4980,0.843346357,0.0,1,1,1
4981,0.862328649,0.0,1,1,1
4982,0.836181164,0.0,1,1,1
4983,0.810483217,0.477532685,1,1,1
4984,0.699865222,0.736889482,1,1,1
4985,0.405848861,0.897300065,1,1,1
4986,0.259143561,0.932282686,1,1,1
4987,0.106884882,0.81536293,1,1,1
4988,0.298307836,0.956617594,1,1,1
4989,0.441253603,0.963837624,1,1,1
4990,0.41872701,0.983391225,1,1,1
4991,0.253527313,0.946762025,1,1,1
4992,0.18550688,0.931625962,1,1,1
4993,0.270500571,0.886841178,1,1,1
4994,0.227473617,0.714886785,1,1,1
4995,0.538778901,0.440469325,1,1,1
4996,0.688809276,0.0,1,1,1
4997,0.671267152,0.0,1,1,1
4998,0.662819028,0.0,1,1,1
4999,0.781801879,0.0,1,1,1
5000,0.823575139,0.0,1,1,1
5001,0.836587846,0.0,1,1,1
5002,0.847000957,0.0,1,1,1
5003,0.850593448,0.0,1,1,1
5004,0.840877652,0.0,1,1,1
5005,0.816321611,0.0,1,1,1
5006,0.74186337,0.0,1,1,1
5007,0.682875216,0.523890018,1,1,1
5008,0.178873509,0.764929891,1,1,1
5009,0.055265486,0.891174674,1,1,1
5010,0.01592035,0.922950029,1,1,1
5011,0.005992661,0.926546156,1,1,1
5012,0.067373134,0.952220321,1,1,1
5013,0.131711498,0.958615243,1,1,1
5014,0.273935348,0.966838539,1,1,1
5015,0.264197648,0.957123399,1,1,1
5016,0.165856495,0.937838972,1,1,1
5017,0.174776062,0.876117826,1,1,1
5018,0.122368716,0.695578456,1,1,1
5019,0.141933858,0.416306973,1,1,1
5020,0.298064709,0.0,1,1,1
5021,0.336601168,0.0,1,1,1
5022,0.381807953,0.0,1,1,1
5023,0.452284932,0.0,1,1,1
5024,0.43982482,0.0,1,1,1
5025,0.34037751,0.0,1,1,1
5026,0.426079988,0.0,1,1,1
5027,0.376763165,0.0,1,1,1
5028,0.237444907,0.0,1,1,1
5029,0.240797028,0.0,1,1,1
5030,0.182998046,0.0,1,1,1
5031,0.08047612,0.491514683,1,1,1
5032,0.018055765,0.72356689,1,1,1
5033,0.002393536,0.862866998,1,1,1
5034,0.021708556,0.890901744,1,1,1
5035,0.100029044,0.89948374,1,1,1
5036,0.332163215,0.917536676,1,1,1
5037,0.590129852,0.926782846,1,1,1
5038,0.623458624,0.928570926,1,1,1
5039,0.535991549,0.891270876,1,1,1
5040,0.351682305,0.852986932,1,1,1
5041,0.326900065,0.769383788,1,1,1
5042,0.310142368,0.566598654,1,1,1
5043,0.182166159,0.258812577,1,1,1
5044,0.209976062,0.0,1,1,1
5045,0.180541381,0.0,1,1,1
5046,0.093150467,0.0,1,1,1
5047,0.074344061,0.0,1,1,1
5048,0.069124259,0.0,1,1,1
5049,0.029096773,0.0,1,1,1
5050,0.006567145,0.0,1,1,1
5051,0.004539276,0.0,1,1,1
5052,0.014417061,0.0,1,1,1
5053,0.01808857,0.0,1,1,1
5054,0.052092981,0.0,1,1,1
5055,0.080064639,0.270053387,1,1,1
5056,0.05832636,0.549645066,1,1,1
5057,0.03894705,0.72569561,1,1,1
5058,0.491853774,0.791721702,1,1,1
5059,0.144080877,0.816882253,1,1,1
5060,0.209785745,0.790363193,1,1,1
5061,0.210295737,0.667360723,1,1,1
5062,0.025254514,0.613915026,1,1,1
5063,0.056452725,0.436832845,1,1,1
5064,0.006771321,0.272390574,1,1,1
5065,0.106441848,0.185844243,1,1,1
5066,0.016481832,0.081476539,1,1,1
5067,0.016416904,0.0,1,1,1
5068,0.003772821,0.0,1,1,1
5069,0.009014005,0.0,1,1,1
5070,0.028560242,0.0,1,1,1
5071,0.017691057,0.0,1,1,1
5072,0.020802725,0.0,1,1,1
5073,0.006485685,0.0,1,1,1
5074,0.007814527,0.0,1,1,1
5075,0.025609959,0.0,1,1,1
5076,0.159621432,0.0,1,1,1
5077,0.293243021,0.0,1,1,1
5078,0.32795307,0.0,1,1,1
5079,0.156748712,0.110489696,1,1,1
5080,0.125601649,0.298954844,1,1,1
5081,0.027108541,0.450382113,1,1,1
5082,0.0021672,0.491882086,1,1,1
5083,0.000778564,0.565034807,1,1,1
5084,0.00567158,0.606143594,1,1,1
5085,0.006323185,0.622819304,1,1,1
5086,0.026774108,0.736436009,1,1,1
5087,0.005395441,0.774032831,1,1,1
5088,0.005568473,0.670979381,1,1,1
5089,0.084969744,0.485103399,1,1,1
5090,0.172017008,0.528964996,1,1,1
5091,0.247749209,0.30011788,1,1,1
5092,0.360668957,0.0,1,1,1
5093,0.273180813,0.0,1,1,1
5094,0.178271547,0.0,1,1,1
5095,0.246842831,0.0,1,1,1
5096,0.346928477,0.0,1,1,1
5097,0.498184592,0.0,1,1,1
5098,0.546266794,0.0,1,1,1
5099,0.607452512,0.0,1,1,1
5100,0.599382341,0.0,1,1,1
5101,0.572382927,0.0,1,1,1
5102,0.104948863,0.0,1,1,1
5103,0.070290707,0.414213955,1,1,1
5104,0.037108265,0.642314911,1,1,1
5105,0.15920791,0.827535629,1,1,1
5106,0.034399077,0.866425097,1,1,1
5107,0.00342745,0.880032778,1,1,1
5108,0.044957362,0.896174908,1,1,1
5109,0.128814802,0.914439738,1,1,1
5110,0.193708003,0.864492595,1,1,1
5111,0.231604978,0.87526691,1,1,1
5112,0.117251649,0.82899332,1,1,1
5113,0.114353448,0.690717816,1,1,1
5114,0.094331041,0.495549977,1,1,1
5115,0.092402369,0.188241407,1,1,1
5116,0.191045478,0.0,1,1,1
5117,0.37301898,0.0,1,1,1
5118,0.342025667,0.0,1,1,1
5119,0.329521894,0.0,1,1,1
5120,0.267375529,0.0,1,1,1
5121,0.225121558,0.0,1,1,1
5122,0.428618014,0.0,1,1,1
5123,0.445084274,0.0,1,1,1
5124,0.419240832,0.0,1,1,1
5125,0.322727293,0.0,1,1,1
5126,0.534728765,0.0,1,1,1
5127,0.406692386,0.334073186,1,1,1
5128,0.286503345,0.598701119,1,1,1
5129,0.164430648,0.786783934,1,1,1
5130,0.070283823,0.834963262,1,1,1
5131,0.027659036,0.865509152,1,1,1
5132,0.035344534,0.890024483,1,1,1
5133,0.074905038,0.900084496,1,1,1
5134,0.156919509,0.884291172,1,1,1
5135,0.187356949,0.858861089,1,1,1
5136,0.351537287,0.831020832,1,1,1
5137,0.499833822,0.758828402,1,1,1
5138,0.2042723,0.563668251,1,1,1
5139,0.354105502,0.276994437,1,1,1
5140,0.47208029,0.0,1,1,1
5141,0.582915962,0.0,1,1,1
5142,0.59502095,0.0,1,1,1
5143,0.656711817,0.0,1,1,1
5144,0.51071167,0.0,1,1,1
5145,0.415891588,0.0,1,1,1
5146,0.360040188,0.0,1,1,1
5147,0.282043666,0.0,1,1,1
5148,0.338556975,0.0,1,1,1
5149,0.629891038,0.0,1,1,1
5150,0.544568658,0.0,1,1,1
5151,0.261525393,0.368468702,1,1,1
5152,0.044483498,0.631164312,1,1,1
5153,0.045559801,0.791766942,1,1,1
5154,0.003536526,0.796832204,1,1,1
5155,0.03995014,0.857509732,1,1,1
5156,0.04823336,0.850246191,1,1,1
5157,0.095165446,0.874936938,1,1,1
5158,0.199392468,0.888233483,1,1,1
5159,0.081747472,0.853949785,1,1,1
5160,0.056218248,0.85162127,1,1,1
5161,0.062688008,0.775497198,1,1,1
5162,0.05112271,0.581803679,1,1,1
5163,0.189515427,0.266680837,1,1,1
5164,0.316337585,0.0,1,1,1
5165,0.296873868,0.0,1,1,1
5166,0.213517338,0.0,1,1,1
5167,0.205167085,0.0,1,1,1
5168,0.221635073,0.0,1,1,1
5169,0.274703145,0.0,1,1,1
5170,0.332489729,0.0,1,1,1
5171,0.348935664,0.0,1,1,1
5172,0.434016764,0.0,1,1,1
5173,0.507501245,0.0,1,1,1
5174,0.603771806,0.0,1,1,1
5175,0.64494741,0.357852817,1,1,1
5176,0.455767989,0.671529293,1,1,1
5177,0.110724561,0.823820949,1,1,1
5178,0.017849617,0.872928321,1,1,1
5179,0.008333168,0.899430752,1,1,1
5180,0.023250775,0.918041527,1,1,1
5181,0.045373496,0.921313822,1,1,1
5182,0.084150173,0.938359022,1,1,1
5183,0.188936457,0.907020807,1,1,1
5184,0.128748864,0.877645135,1,1,1
5185,0.121720344,0.806922913,1,1,1
5186,0.073584996,0.610583127,1,1,1
5187,0.057585124,0.305650771,1,1,1
5188,0.233340815,0.0,1,1,1
5189,0.302656114,0.0,1,1,1
5190,0.368840694,0.0,1,1,1
5191,0.33800292,0.0,1,1,1
5192,0.342881709,0.0,1,1,1
5193,0.341400504,0.0,1,1,1
5194,0.526576698,0.0,1,1,1
5195,0.486065626,0.0,1,1,1
5196,0.398835182,0.0,1,1,1
5197,0.368033171,0.0,1,1,1
5198,0.312099695,0.0,1,1,1
5199,0.231342033,0.359242588,1,1,1
5200,0.107204519,0.688697696,1,1,1
5201,0.000329932,0.835289121,1,1,1
5202,0.010313706,0.874191403,1,1,1
5203,0.094793513,0.885966182,1,1,1
5204,0.141606212,0.904786825,1,1,1
5205,0.290423095,0.914995253,1,1,1
5206,0.351727784,0.936449289,1,1,1
5207,0.407518953,0.907711804,1,1,1
5208,0.348534882,0.880467415,1,1,1
5209,0.244454831,0.799368441,1,1,1
5210,0.187230796,0.602093816,1,1,1
5211,0.154116005,0.30358392,1,1,1
5212,0.023145836,0.0,1,1,1
5213,0.024181668,0.0,1,1,1
5214,0.052815076,0.0,1,1,1
5215,0.049801655,0.0,1,1,1
5216,0.028664337,0.0,1,1,1
5217,0.039969482,0.0,1,1,1
5218,0.04696735,0.0,1,1,1
5219,0.048457183,0.0,1,1,1
5220,0.067863017,0.0,1,1,1
5221,0.082739323,0.0,1,1,1
5222,0.065569967,0.0,1,1,1
5223,0.064384535,0.394691527,1,1,1
5224,0.004652571,0.647505283,1,1,1
5225,0.001938021,0.79370153,1,1,1
5226,0.057966277,0.842821717,1,1,1
5227,0.253885835,0.86070627,1,1,1
5228,0.388854206,0.883854032,1,1,1
5229,0.304402113,0.793306589,1,1,1
5230,0.492845714,0.870304108,1,1,1
5231,0.50337857,0.844820976,1,1,1
5232,0.308204651,0.813881993,1,1,1
5233,0.07761544,0.73091495,1,1,1
5234,0.026250139,0.523173928,1,1,1
5235,0.025459412,0.213776156,1,1,1
5236,0.066190712,0.0,1,1,1
5237,0.09557502,0.0,1,1,1
5238,0.191830307,0.0,1,1,1
5239,0.18065545,0.0,1,1,1
5240,0.314458191,0.0,1,1,1
5241,0.358714938,0.0,1,1,1
5242,0.278123975,0.0,1,1,1
5243,0.303276777,0.0,1,1,1
5244,0.3637169,0.0,1,1,1
5245,0.40411514,0.0,1,1,1
5246,0.16748473,0.0,1,1,1
5247,0.327031374,0.339123785,1,1,1
5248,0.163712144,0.617261291,1,1,1
5249,0.046192087,0.783870339,1,1,1
5250,0.007399328,0.8605299,1,1,1
5251,0.039910875,0.864866078,1,1,1
5252,0.079276413,0.832101226,1,1,1
5253,0.165376842,0.721838713,1,1,1
5254,0.233628199,0.518575668,1,1,1
5255,0.137197286,0.566441655,1,1,1
5256,0.171016723,0.644246161,1,1,1
5257,0.221680373,0.619366705,1,1,1
5258,0.127427816,0.511208832,1,1,1
5259,0.127073288,0.20452109,1,1,1
5260,0.241045237,0.0,1,1,1
5261,0.389945716,0.0,1,1,1
5262,0.565017581,0.0,1,1,1
5263,0.517498791,0.0,1,1,1
5264,0.685651541,0.0,1,1,1
5265,0.674298644,0.0,1,1,1
5266,0.453326046,0.0,1,1,1
5267,0.388829082,0.0,1,1,1
5268,0.271843195,0.0,1,1,1
5269,0.127594739,0.0,1,1,1
5270,0.058002047,0.0,1,1,1
5271,0.003033135,0.348638475,1,1,1
5272,0.001202983,0.618869662,1,1,1
5273,0.0,0.778948069,1,1,1
5274,0.007930853,0.838837326,1,1,1
5275,0.155736297,0.86620748,1,1,1
5276,0.122047357,0.886944294,1,1,1
5277,0.146869421,0.876695633,1,1,1
5278,0.043311518,0.884539664,1,1,1
5279,0.139274403,0.850498319,1,1,1
5280,0.24534072,0.806127608,1,1,1
5281,0.277470797,0.732922196,1,1,1
5282,0.169474334,0.527119756,1,1,1
5283,0.369659603,0.21023646,1,1,1
5284,0.488454401,0.0,1,1,1
5285,0.557224751,0.0,1,1,1
5286,0.645406961,0.0,1,1,1
5287,0.6501894,0.0,1,1,1
5288,0.624892473,0.0,1,1,1
5289,0.578723192,0.0,1,1,1
5290,0.594237089,0.0,1,1,1
5291,0.41723901,0.0,1,1,1
5292,0.460091144,0.0,1,1,1
5293,0.415498137,0.0,1,1,1
5294,0.144550174,0.0,1,1,1
5295,0.289714396,0.26271975,1,1,1
5296,0.093665048,0.542266488,1,1,1
5297,0.039770298,0.686608851,1,1,1
5298,0.241639048,0.774295509,1,1,1
5299,0.568559945,0.803800583,1,1,1
5300,0.549721003,0.835445881,1,1,1
5301,0.539345086,0.845327735,1,1,1
5302,0.501103163,0.793393254,1,1,1
5303,0.557893872,0.75571835,1,1,1
5304,0.185991794,0.754441977,1,1,1
5305,0.288834512,0.669437766,1,1,1
5306,0.324927509,0.45654434,1,1,1
5307,0.182946175,0.147343516,1,1,1
5308,0.275893718,0.0,1,1,1
5309,0.225778446,0.0,1,1,1
5310,0.190412596,0.0,1,1,1
5311,0.244610608,0.0,1,1,1
5312,0.101402245,0.0,1,1,1
5313,0.019176299,0.0,1,1,1
5314,0.007855351,0.0,1,1,1
5315,0.016468629,0.0,1,1,1
5316,0.026495848,0.0,1,1,1
5317,0.021722635,0.0,1,1,1
5318,0.106887922,0.0,1,1,1
5319,0.085161917,0.366587996,1,1,1
5320,0.0,0.629144907,1,1,1
5321,0.0,0.775783062,1,1,1
5322,0.004472468,0.826583982,1,1,1
5323,0.08008945,0.83434999,1,1,1
5324,0.432162553,0.835368216,1,1,1
5325,0.408260554,0.86882329,1,1,1
5326,0.125547096,0.823664963,1,1,1
5327,0.029449698,0.772889137,1,1,1
5328,0.086130284,0.788384199,1,1,1
5329,0.037399359,0.70559454,1,1,1
5330,0.124711841,0.449362844,1,1,1
5331,0.414739311,0.197715312,1,1,1
5332,0.488602161,0.0,1,1,1
5333,0.445394218,0.0,1,1,1
5334,0.387861609,0.0,1,1,1
5335,0.313155174,0.0,1,1,1
5336,0.199413046,0.0,1,1,1
5337,0.111107141,0.0,1,1,1
5338,0.0787623,0.0,1,1,1
5339,0.07212349,0.0,1,1,1
5340,0.081684835,0.0,1,1,1
5341,0.096956536,0.0,1,1,1
5342,0.194527611,0.0,1,1,1
5343,0.117822163,0.284058511,1,1,1
5344,0.00435466,0.603217483,1,1,1
5345,0.010384648,0.779357076,1,1,1
5346,0.186052725,0.839930892,1,1,1
5347,0.232242033,0.867839396,1,1,1
5348,0.230558991,0.821697712,1,1,1
5349,0.406639516,0.86262238,1,1,1
5350,0.387371063,0.776240349,1,1,1
5351,0.257638842,0.570530653,1,1,1
5352,0.217062384,0.547601223,1,1,1
5353,0.319343626,0.572757721,1,1,1
5354,0.335558742,0.306494057,1,1,1
5355,0.352209687,0.140402406,1,1,1
5356,0.544909,0.0,1,1,1
5357,0.66136384,0.0,1,1,1
5358,0.647201836,0.0,1,1,1
5359,0.600006402,0.0,1,1,1
5360,0.598725438,0.0,1,1,1
5361,0.708849907,0.0,1,1,1
5362,0.621418059,0.0,1,1,1
5363,0.472163618,0.0,1,1,1
5364,0.442713827,0.0,1,1,1
5365,0.380496204,0.0,1,1,1
5366,0.379891396,0.0,1,1,1
5367,0.376041412,0.306092441,1,1,1
5368,0.216117471,0.601032197,1,1,1
5369,0.074636199,0.773436666,1,1,1
5370,0.091426313,0.829126835,1,1,1
5371,0.13684687,0.838321507,1,1,1
5372,0.115939312,0.739637136,1,1,1
5373,0.102126747,0.68656528,1,1,1
5374,0.166852802,0.561336279,1,1,1
5375,0.178408101,0.469123065,1,1,1
5376,0.182079121,0.580533683,1,1,1
5377,0.042619921,0.621152759,1,1,1
5378,0.025719766,0.326556444,1,1,1
5379,0.40357855,0.004795629,1,1,1
5380,0.41767773,0.0,1,1,1
5381,0.446303993,0.0,1,1,1
5382,0.502687275,0.0,1,1,1
5383,0.574461222,0.0,1,1,1
5384,0.543562055,0.0,1,1,1
5385,0.591258526,0.0,1,1,1
5386,0.473696589,0.0,1,1,1
5387,0.409147263,0.0,1,1,1
5388,0.348347723,0.0,1,1,1
5389,0.230564177,0.0,1,1,1
5390,0.367358148,0.0,1,1,1
5391,0.340993941,0.357411295,1,1,1
5392,0.200137988,0.613399625,1,1,1
5393,0.091878302,0.772613645,1,1,1
5394,0.025017448,0.825160027,1,1,1
5395,0.018338546,0.837503791,1,1,1
5396,0.036060415,0.806528449,1,1,1
5397,0.055290986,0.627066731,1,1,1
5398,0.052197032,0.557417274,1,1,1
5399,0.058426429,0.723622322,1,1,1
5400,0.131492078,0.731757283,1,1,1
5401,0.07294035,0.629348755,1,1,1
5402,0.119007155,0.500374854,1,1,1
5403,0.28859216,0.212334454,1,1,1
5404,0.376755923,0.0,1,1,1
5405,0.376507133,0.0,1,1,1
5406,0.245246351,0.0,1,1,1
5407,0.218060315,0.0,1,1,1
5408,0.390369147,0.0,1,1,1
5409,0.501572192,0.0,1,1,1
5410,0.459612608,0.0,1,1,1
5411,0.314490318,0.0,1,1,1
5412,0.277639478,0.0,1,1,1
5413,0.140664876,0.0,1,1,1
5414,0.098311663,0.0,1,1,1
5415,0.186938226,0.3761127,1,1,1
5416,0.157543659,0.64110291,1,1,1
5417,0.042575698,0.806463957,1,1,1
5418,0.020031981,0.859704375,1,1,1
5419,0.017886268,0.883991301,1,1,1
5420,0.077377297,0.880262971,1,1,1
5421,0.175714478,0.891849756,1,1,1
5422,0.173798114,0.8978284,1,1,1
5423,0.054610603,0.892514229,1,1,1
5424,0.030191623,0.865995884,1,1,1
5425,0.003061137,0.783145368,1,1,1
5426,0.077084191,0.567510724,1,1,1
5427,0.290410995,0.227920815,1,1,1
5428,0.490501881,0.0,1,1,1
5429,0.569979489,0.0,1,1,1
5430,0.574943066,0.0,1,1,1
5431,0.535719872,0.0,1,1,1
5432,0.587700129,0.0,1,1,1
5433,0.560231328,0.0,1,1,1
5434,0.559679866,0.0,1,1,1
5435,0.331146419,0.0,1,1,1
5436,0.188076377,0.0,1,1,1
5437,0.19290632,0.0,1,1,1
5438,0.116471708,0.0,1,1,1
5439,0.116008461,0.404162109,1,1,1
5440,0.064558789,0.613092899,1,1,1
5441,0.015687145,0.6855129,1,1,1
5442,0.028267106,0.666431665,1,1,1
5443,0.021890359,0.842170358,1,1,1
5444,0.062331326,0.813165128,1,1,1
5445,0.12358129,0.762610078,1,1,1
5446,0.15518266,0.708622336,1,1,1
5447,0.217307165,0.721302986,1,1,1
5448,0.203542978,0.710426331,1,1,1
5449,0.264824986,0.596160054,1,1,1
5450,0.182279259,0.261284113,1,1,1
5451,0.268273056,0.046793882,1,1,1
5452,0.281802118,0.0,1,1,1
5453,0.252070725,0.0,1,1,1
5454,0.257577121,0.0,1,1,1
5455,0.197758228,0.0,1,1,1
5456,0.071609564,0.0,1,1,1
5457,0.060375996,0.0,1,1,1
5458,0.051516414,0.0,1,1,1
5459,0.031562597,0.0,1,1,1
5460,0.037077434,0.0,1,1,1
5461,0.069754414,0.0,1,1,1
5462,0.086932972,0.0,1,1,1
5463,0.045914777,0.161440045,1,1,1
5464,0.059575204,0.427156627,1,1,1
5465,0.059076294,0.503742754,1,1,1
5466,0.066561833,0.649834275,1,1,1
5467,0.416263491,0.752640367,1,1,1
5468,0.46875149,0.726795495,1,1,1
5469,0.313295096,0.631441534,1,1,1
5470,0.128062993,0.644714653,1,1,1
5471,0.149272829,0.591700554,1,1,1
5472,0.078338906,0.631777763,1,1,1
5473,0.037260916,0.418503731,1,1,1
5474,0.000412782,0.142918169,1,1,1
5475,0.001227976,0.001851473,1,1,1
5476,0.001454768,0.0,1,1,1
5477,0.000392488,0.0,1,1,1
5478,0.016044345,0.0,1,1,1
5479,0.022383437,0.0,1,1,1
5480,0.00280066,0.0,1,1,1
5481,0.041692071,0.0,1,1,1
5482,0.100586012,0.0,1,1,1
5483,0.083017036,0.0,1,1,1
